subj_idx,response,cond,rt,trial,split_by,feedback,q_init
34,1.0,CD,0.88,16.0,1,0.0,0.5
34,0.0,AB,0.809,17.0,0,0.0,0.5
34,0.0,CD,1.227,17.0,1,0.0,0.5
34,1.0,EF,0.717,17.0,2,1.0,0.5
34,1.0,CD,2.011,18.0,1,1.0,0.5
34,0.0,EF,2.686,18.0,2,1.0,0.5
34,0.0,AB,1.421,18.0,0,0.0,0.5
34,0.0,EF,1.272,19.0,2,1.0,0.5
34,1.0,CD,1.975,19.0,1,0.0,0.5
34,1.0,AB,2.58,19.0,0,1.0,0.5
34,1.0,CD,1.864,20.0,1,1.0,0.5
34,0.0,EF,1.497,20.0,2,1.0,0.5
34,0.0,AB,1.72,20.0,0,1.0,0.5
34,1.0,AB,2.197,21.0,0,0.0,0.5
34,1.0,CD,1.473,21.0,1,0.0,0.5
34,1.0,EF,2.353,21.0,2,1.0,0.5
34,1.0,CD,1.501,22.0,1,0.0,0.5
34,0.0,EF,1.692,22.0,2,0.0,0.5
34,0.0,AB,1.795,22.0,0,0.0,0.5
34,1.0,EF,1.671,23.0,2,1.0,0.5
34,1.0,AB,1.887,23.0,0,0.0,0.5
34,1.0,CD,3.646,23.0,1,1.0,0.5
34,0.0,EF,1.473,24.0,2,0.0,0.5
34,0.0,AB,1.712,24.0,0,0.0,0.5
34,1.0,CD,0.864,24.0,1,0.0,0.5
34,1.0,EF,1.744,25.0,2,1.0,0.5
34,0.0,CD,2.342,25.0,1,0.0,0.5
34,0.0,AB,0.675,25.0,0,0.0,0.5
34,0.0,CD,0.651,26.0,1,0.0,0.5
34,1.0,EF,1.1,26.0,2,1.0,0.5
34,1.0,AB,1.098,26.0,0,1.0,0.5
34,1.0,AB,1.041,27.0,0,1.0,0.5
34,1.0,EF,0.898,27.0,2,0.0,0.5
34,1.0,CD,0.761,27.0,1,0.0,0.5
34,1.0,EF,0.813,28.0,2,0.0,0.5
34,1.0,AB,0.68,28.0,0,1.0,0.5
34,0.0,CD,0.425,28.0,1,0.0,0.5
34,0.0,CD,0.346,29.0,1,1.0,0.5
34,0.0,AB,0.424,29.0,0,0.0,0.5
34,1.0,EF,0.889,29.0,2,0.0,0.5
34,1.0,CD,0.553,30.0,1,0.0,0.5
34,1.0,AB,0.726,30.0,0,0.0,0.5
34,1.0,EF,0.515,30.0,2,1.0,0.5
34,1.0,CD,0.786,31.0,1,1.0,0.5
34,0.0,EF,0.805,31.0,2,0.0,0.5
34,0.0,AB,1.68,31.0,0,1.0,0.5
34,1.0,CD,1.207,32.0,1,0.0,0.5
34,1.0,AB,2.786,32.0,0,1.0,0.5
34,0.0,EF,3.15,32.0,2,1.0,0.5
34,1.0,AB,1.851,33.0,0,1.0,0.5
34,1.0,CD,4.187,33.0,1,1.0,0.5
34,1.0,EF,2.36,33.0,2,0.0,0.5
34,0.0,EF,1.3,34.0,2,1.0,0.5
34,1.0,CD,2.115,34.0,1,1.0,0.5
34,0.0,AB,1.145,34.0,0,0.0,0.5
34,1.0,AB,1.183,35.0,0,1.0,0.5
34,1.0,CD,2.098,35.0,1,1.0,0.5
34,0.0,EF,1.937,35.0,2,1.0,0.5
34,1.0,AB,1.038,36.0,0,1.0,0.5
34,1.0,CD,0.856,36.0,1,1.0,0.5
34,0.0,EF,1.112,36.0,2,0.0,0.5
34,1.0,CD,0.743,37.0,1,1.0,0.5
34,0.0,EF,1.045,37.0,2,0.0,0.5
34,1.0,AB,0.966,37.0,0,1.0,0.5
34,1.0,AB,0.634,38.0,0,1.0,0.5
34,1.0,EF,1.179,38.0,2,1.0,0.5
34,1.0,CD,0.6,38.0,1,1.0,0.5
34,1.0,EF,0.961,39.0,2,1.0,0.5
34,1.0,CD,0.519,39.0,1,0.0,0.5
34,1.0,AB,0.477,39.0,0,1.0,0.5
34,1.0,AB,0.604,40.0,0,1.0,0.5
34,1.0,EF,1.023,40.0,2,1.0,0.5
34,1.0,CD,0.713,40.0,1,1.0,0.5
35,0.0,EF,0.382,1.0,2,0.0,0.5
35,0.0,AB,0.377,1.0,0,0.0,0.5
35,1.0,CD,0.525,1.0,1,1.0,0.5
35,0.0,CD,0.539,2.0,1,0.0,0.5
35,0.0,EF,0.648,2.0,2,0.0,0.5
35,1.0,AB,0.778,2.0,0,0.0,0.5
35,0.0,AB,0.469,3.0,0,0.0,0.5
35,1.0,CD,0.461,3.0,1,1.0,0.5
35,1.0,EF,0.51,3.0,2,0.0,0.5
35,1.0,CD,0.452,4.0,1,1.0,0.5
35,1.0,AB,0.621,4.0,0,1.0,0.5
35,0.0,EF,0.63,4.0,2,0.0,0.5
35,1.0,AB,0.857,5.0,0,0.0,0.5
35,1.0,EF,0.458,5.0,2,1.0,0.5
35,1.0,CD,0.49,5.0,1,1.0,0.5
35,0.0,EF,0.505,6.0,2,0.0,0.5
35,1.0,CD,0.48,6.0,1,0.0,0.5
35,0.0,AB,0.664,6.0,0,0.0,0.5
35,1.0,CD,0.585,7.0,1,1.0,0.5
35,1.0,AB,0.827,7.0,0,0.0,0.5
35,1.0,EF,0.774,7.0,2,0.0,0.5
35,0.0,AB,1.513,8.0,0,0.0,0.5
35,1.0,CD,1.176,8.0,1,1.0,0.5
35,1.0,EF,1.172,8.0,2,1.0,0.5
35,1.0,CD,0.728,9.0,1,1.0,0.5
35,0.0,AB,1.215,9.0,0,0.0,0.5
35,1.0,EF,1.113,9.0,2,0.0,0.5
35,0.0,AB,2.279,10.0,0,0.0,0.5
35,1.0,CD,1.24,10.0,1,1.0,0.5
35,1.0,EF,0.826,10.0,2,1.0,0.5
35,0.0,AB,0.731,11.0,0,1.0,0.5
35,1.0,CD,1.369,11.0,1,0.0,0.5
35,0.0,EF,1.565,11.0,2,1.0,0.5
35,0.0,AB,0.394,12.0,0,0.0,0.5
35,1.0,CD,0.716,12.0,1,0.0,0.5
35,1.0,EF,1.498,12.0,2,1.0,0.5
35,1.0,EF,1.217,13.0,2,1.0,0.5
35,1.0,CD,1.003,13.0,1,1.0,0.5
35,1.0,AB,1.021,13.0,0,1.0,0.5
35,1.0,EF,0.928,14.0,2,1.0,0.5
35,1.0,CD,0.894,14.0,1,1.0,0.5
35,1.0,AB,0.925,14.0,0,1.0,0.5
35,1.0,EF,0.867,15.0,2,1.0,0.5
35,0.0,AB,1.267,15.0,0,0.0,0.5
35,1.0,CD,0.987,15.0,1,0.0,0.5
35,1.0,AB,0.814,16.0,0,1.0,0.5
35,1.0,CD,1.305,16.0,1,1.0,0.5
35,1.0,EF,1.367,16.0,2,1.0,0.5
35,0.0,AB,3.14,17.0,0,0.0,0.5
35,1.0,EF,1.017,17.0,2,0.0,0.5
35,1.0,CD,0.788,17.0,1,1.0,0.5
35,1.0,AB,1.126,18.0,0,1.0,0.5
35,1.0,CD,0.877,18.0,1,0.0,0.5
35,1.0,EF,0.764,18.0,2,1.0,0.5
35,1.0,CD,1.041,19.0,1,1.0,0.5
35,1.0,AB,0.995,19.0,0,1.0,0.5
35,1.0,EF,0.989,19.0,2,1.0,0.5
35,1.0,EF,1.089,20.0,2,1.0,0.5
35,0.0,CD,1.248,20.0,1,0.0,0.5
35,1.0,AB,1.314,20.0,0,1.0,0.5
35,1.0,EF,0.776,21.0,2,0.0,0.5
35,1.0,AB,0.699,21.0,0,1.0,0.5
35,0.0,CD,0.546,21.0,1,1.0,0.5
35,1.0,AB,0.6,22.0,0,1.0,0.5
35,0.0,CD,0.578,22.0,1,0.0,0.5
35,0.0,EF,1.118,22.0,2,0.0,0.5
35,1.0,CD,0.827,23.0,1,0.0,0.5
35,1.0,AB,1.102,23.0,0,1.0,0.5
35,1.0,EF,0.973,23.0,2,1.0,0.5
35,1.0,CD,1.12,24.0,1,0.0,0.5
35,0.0,EF,1.175,24.0,2,0.0,0.5
35,1.0,AB,3.098,24.0,0,1.0,0.5
35,1.0,EF,1.025,25.0,2,0.0,0.5
35,0.0,AB,1.395,25.0,0,0.0,0.5
35,0.0,CD,4.222,25.0,1,0.0,0.5
35,0.0,EF,0.666,26.0,2,0.0,0.5
35,1.0,CD,1.161,26.0,1,1.0,0.5
35,0.0,AB,0.51,26.0,0,0.0,0.5
35,1.0,EF,0.604,27.0,2,0.0,0.5
35,1.0,CD,0.583,27.0,1,0.0,0.5
35,1.0,AB,1.146,27.0,0,1.0,0.5
35,1.0,CD,1.112,28.0,1,1.0,0.5
35,0.0,EF,1.279,28.0,2,0.0,0.5
35,1.0,AB,1.318,28.0,0,1.0,0.5
35,1.0,AB,1.341,29.0,0,1.0,0.5
35,1.0,CD,1.186,29.0,1,0.0,0.5
35,1.0,EF,3.701,29.0,2,1.0,0.5
35,1.0,CD,1.181,30.0,1,0.0,0.5
35,1.0,EF,0.865,30.0,2,0.0,0.5
35,1.0,AB,1.345,30.0,0,0.0,0.5
35,1.0,CD,1.734,31.0,1,1.0,0.5
35,0.0,AB,0.828,31.0,0,1.0,0.5
35,1.0,EF,0.534,31.0,2,0.0,0.5
35,1.0,CD,1.203,32.0,1,0.0,0.5
35,1.0,EF,1.894,32.0,2,1.0,0.5
35,1.0,AB,0.949,32.0,0,1.0,0.5
35,0.0,AB,0.634,33.0,0,1.0,0.5
35,0.0,CD,0.635,33.0,1,0.0,0.5
35,1.0,EF,1.101,33.0,2,0.0,0.5
35,1.0,CD,1.683,34.0,1,1.0,0.5
35,1.0,EF,1.387,34.0,2,0.0,0.5
35,1.0,AB,0.926,34.0,0,1.0,0.5
35,1.0,AB,1.772,35.0,0,1.0,0.5
35,0.0,CD,1.496,35.0,1,1.0,0.5
35,1.0,EF,1.064,35.0,2,1.0,0.5
35,0.0,CD,1.096,36.0,1,0.0,0.5
35,1.0,EF,1.176,36.0,2,1.0,0.5
35,1.0,AB,1.012,36.0,0,0.0,0.5
35,1.0,EF,0.83,37.0,2,1.0,0.5
35,1.0,CD,0.745,37.0,1,0.0,0.5
35,1.0,AB,2.069,37.0,0,0.0,0.5
35,1.0,EF,1.941,38.0,2,1.0,0.5
35,1.0,AB,1.363,38.0,0,1.0,0.5
35,1.0,CD,1.927,38.0,1,1.0,0.5
35,1.0,EF,0.902,39.0,2,1.0,0.5
35,0.0,CD,2.052,39.0,1,0.0,0.5
35,1.0,AB,1.662,39.0,0,1.0,0.5
35,1.0,EF,1.47,40.0,2,1.0,0.5
35,0.0,CD,1.711,40.0,1,0.0,0.5
35,1.0,AB,1.629,40.0,0,0.0,0.5
36,1.0,EF,0.83,1.0,2,1.0,0.5
36,1.0,CD,0.688,1.0,1,1.0,0.5
36,0.0,AB,0.575,1.0,0,1.0,0.5
36,1.0,EF,0.763,2.0,2,0.0,0.5
36,0.0,AB,0.656,2.0,0,0.0,0.5
36,0.0,CD,0.456,2.0,1,0.0,0.5
36,1.0,EF,0.633,3.0,2,1.0,0.5
36,0.0,CD,0.658,3.0,1,1.0,0.5
36,1.0,AB,0.675,3.0,0,1.0,0.5
36,0.0,CD,0.587,4.0,1,0.0,0.5
36,1.0,EF,0.686,4.0,2,1.0,0.5
36,0.0,AB,0.661,4.0,0,0.0,0.5
36,0.0,CD,0.742,5.0,1,0.0,0.5
36,0.0,AB,0.683,5.0,0,0.0,0.5
36,0.0,EF,0.731,5.0,2,0.0,0.5
36,1.0,AB,0.576,6.0,0,1.0,0.5
36,1.0,EF,0.74,6.0,2,1.0,0.5
36,1.0,CD,0.705,6.0,1,1.0,0.5
36,1.0,AB,0.688,7.0,0,1.0,0.5
36,1.0,CD,0.56,7.0,1,1.0,0.5
36,0.0,EF,0.788,7.0,2,0.0,0.5
36,1.0,EF,0.615,8.0,2,1.0,0.5
36,1.0,AB,0.513,8.0,0,1.0,0.5
36,1.0,CD,0.656,8.0,1,1.0,0.5
36,1.0,CD,0.825,9.0,1,0.0,0.5
36,1.0,AB,0.61,9.0,0,1.0,0.5
36,1.0,EF,0.661,9.0,2,1.0,0.5
36,0.0,AB,0.741,10.0,0,0.0,0.5
36,0.0,CD,0.875,10.0,1,0.0,0.5
36,1.0,EF,0.786,10.0,2,0.0,0.5
36,1.0,EF,0.822,11.0,2,0.0,0.5
36,1.0,AB,0.592,11.0,0,1.0,0.5
36,1.0,CD,0.707,11.0,1,0.0,0.5
36,1.0,CD,0.85,12.0,1,0.0,0.5
36,1.0,EF,0.938,12.0,2,0.0,0.5
36,0.0,AB,0.552,12.0,0,0.0,0.5
36,1.0,AB,0.829,13.0,0,1.0,0.5
36,0.0,CD,0.798,13.0,1,0.0,0.5
36,0.0,EF,0.794,13.0,2,1.0,0.5
36,0.0,EF,0.844,14.0,2,0.0,0.5
36,1.0,AB,0.99,14.0,0,1.0,0.5
36,0.0,CD,0.817,14.0,1,1.0,0.5
36,0.0,EF,0.867,15.0,2,0.0,0.5
36,1.0,CD,0.796,15.0,1,0.0,0.5
36,1.0,AB,0.662,15.0,0,1.0,0.5
36,0.0,CD,0.823,16.0,1,0.0,0.5
36,1.0,AB,0.817,16.0,0,1.0,0.5
36,1.0,EF,0.899,16.0,2,1.0,0.5
36,0.0,EF,0.673,17.0,2,0.0,0.5
36,0.0,CD,0.786,17.0,1,0.0,0.5
36,1.0,AB,0.653,17.0,0,1.0,0.5
36,1.0,CD,0.309,18.0,1,0.0,0.5
36,1.0,EF,0.94,18.0,2,1.0,0.5
36,1.0,AB,0.489,18.0,0,0.0,0.5
36,1.0,EF,0.937,19.0,2,0.0,0.5
36,1.0,AB,0.622,19.0,0,1.0,0.5
36,1.0,CD,0.808,19.0,1,1.0,0.5
36,0.0,AB,0.251,20.0,0,0.0,0.5
36,1.0,CD,0.835,20.0,1,0.0,0.5
36,1.0,EF,0.884,20.0,2,0.0,0.5
36,1.0,CD,0.709,21.0,1,1.0,0.5
36,1.0,AB,0.636,21.0,0,0.0,0.5
36,1.0,EF,0.869,21.0,2,1.0,0.5
36,0.0,AB,0.877,22.0,0,0.0,0.5
36,0.0,CD,0.973,22.0,1,0.0,0.5
36,1.0,EF,0.769,22.0,2,0.0,0.5
36,0.0,CD,1.085,23.0,1,1.0,0.5
36,1.0,AB,0.748,23.0,0,1.0,0.5
36,0.0,EF,1.018,23.0,2,1.0,0.5
36,1.0,AB,0.907,24.0,0,1.0,0.5
36,0.0,EF,0.874,24.0,2,1.0,0.5
36,0.0,CD,0.939,24.0,1,0.0,0.5
36,0.0,CD,0.903,25.0,1,0.0,0.5
36,0.0,EF,1.015,25.0,2,0.0,0.5
36,1.0,AB,0.777,25.0,0,1.0,0.5
36,0.0,EF,0.909,26.0,2,0.0,0.5
36,1.0,AB,0.755,26.0,0,1.0,0.5
36,1.0,CD,0.768,26.0,1,1.0,0.5
36,0.0,CD,1.14,27.0,1,0.0,0.5
36,1.0,AB,0.665,27.0,0,1.0,0.5
36,0.0,EF,1.154,27.0,2,1.0,0.5
36,1.0,EF,0.966,28.0,2,1.0,0.5
36,1.0,AB,0.674,28.0,0,1.0,0.5
36,1.0,CD,0.658,28.0,1,0.0,0.5
36,1.0,CD,0.899,29.0,1,1.0,0.5
36,0.0,EF,0.674,29.0,2,0.0,0.5
36,1.0,AB,0.369,29.0,0,1.0,0.5
36,1.0,EF,0.989,30.0,2,0.0,0.5
36,1.0,CD,0.672,30.0,1,1.0,0.5
36,1.0,AB,0.544,30.0,0,1.0,0.5
36,1.0,EF,0.886,31.0,2,1.0,0.5
36,1.0,AB,0.565,31.0,0,0.0,0.5
36,0.0,CD,0.874,31.0,1,0.0,0.5
36,1.0,EF,0.977,32.0,2,0.0,0.5
36,1.0,AB,0.51,32.0,0,1.0,0.5
36,1.0,CD,0.587,32.0,1,1.0,0.5
36,1.0,EF,0.927,33.0,2,0.0,0.5
36,1.0,AB,0.99,33.0,0,1.0,0.5
36,0.0,CD,1.04,33.0,1,0.0,0.5
36,1.0,EF,0.938,34.0,2,0.0,0.5
36,1.0,AB,0.767,34.0,0,1.0,0.5
36,1.0,CD,0.931,34.0,1,1.0,0.5
36,1.0,AB,0.961,35.0,0,1.0,0.5
36,0.0,CD,1.006,35.0,1,0.0,0.5
36,1.0,EF,1.048,35.0,2,1.0,0.5
36,1.0,CD,0.953,36.0,1,1.0,0.5
36,1.0,AB,0.718,36.0,0,1.0,0.5
36,1.0,EF,1.091,36.0,2,0.0,0.5
36,1.0,AB,1.035,37.0,0,1.0,0.5
36,1.0,CD,0.812,37.0,1,1.0,0.5
36,1.0,EF,1.055,37.0,2,1.0,0.5
36,1.0,CD,1.063,38.0,1,1.0,0.5
36,1.0,AB,0.912,38.0,0,0.0,0.5
36,1.0,EF,1.214,38.0,2,0.0,0.5
36,1.0,CD,1.089,39.0,1,1.0,0.5
36,1.0,AB,0.497,39.0,0,1.0,0.5
36,1.0,EF,1.127,39.0,2,1.0,0.5
36,0.0,AB,0.998,40.0,0,0.0,0.5
36,1.0,EF,0.937,40.0,2,1.0,0.5
36,1.0,CD,0.91,40.0,1,1.0,0.5
39,0.0,AB,0.833,1.0,0,0.0,0.5
39,1.0,CD,0.893,1.0,1,1.0,0.5
39,0.0,EF,0.997,1.0,2,0.0,0.5
39,0.0,AB,0.743,2.0,0,0.0,0.5
39,1.0,EF,0.925,2.0,2,1.0,0.5
39,1.0,CD,0.899,2.0,1,1.0,0.5
39,1.0,AB,0.794,3.0,0,1.0,0.5
39,1.0,EF,0.685,3.0,2,0.0,0.5
39,1.0,CD,0.788,3.0,1,1.0,0.5
39,0.0,AB,0.808,4.0,0,0.0,0.5
39,1.0,EF,0.818,4.0,2,1.0,0.5
39,1.0,CD,0.804,4.0,1,0.0,0.5
39,0.0,EF,0.838,5.0,2,0.0,0.5
39,0.0,CD,0.76,5.0,1,1.0,0.5
39,1.0,AB,0.805,5.0,0,1.0,0.5
39,1.0,AB,1.007,6.0,0,1.0,0.5
39,0.0,CD,0.978,6.0,1,0.0,0.5
39,1.0,EF,0.974,6.0,2,1.0,0.5
39,1.0,AB,0.826,7.0,0,1.0,0.5
39,1.0,EF,0.715,7.0,2,1.0,0.5
39,0.0,CD,0.746,7.0,1,1.0,0.5
39,1.0,EF,0.679,8.0,2,1.0,0.5
39,0.0,CD,0.807,8.0,1,0.0,0.5
39,1.0,AB,0.93,8.0,0,0.0,0.5
39,1.0,AB,0.855,9.0,0,0.0,0.5
39,0.0,CD,0.8,9.0,1,0.0,0.5
39,1.0,EF,0.682,9.0,2,0.0,0.5
39,0.0,EF,0.786,10.0,2,0.0,0.5
39,0.0,CD,0.814,10.0,1,1.0,0.5
39,1.0,AB,0.8,10.0,0,0.0,0.5
39,1.0,AB,0.891,11.0,0,1.0,0.5
39,1.0,EF,0.722,11.0,2,0.0,0.5
39,0.0,CD,0.984,11.0,1,0.0,0.5
39,0.0,AB,0.971,12.0,0,1.0,0.5
39,1.0,EF,1.031,12.0,2,1.0,0.5
39,0.0,CD,1.122,12.0,1,1.0,0.5
39,0.0,EF,0.999,13.0,2,0.0,0.5
39,0.0,CD,0.89,13.0,1,0.0,0.5
39,0.0,AB,1.089,13.0,0,0.0,0.5
39,1.0,EF,0.777,14.0,2,1.0,0.5
39,0.0,AB,0.94,14.0,0,0.0,0.5
39,1.0,CD,1.114,14.0,1,0.0,0.5
39,0.0,EF,0.984,15.0,2,1.0,0.5
39,0.0,CD,1.028,15.0,1,1.0,0.5
39,1.0,AB,1.173,15.0,0,1.0,0.5
39,1.0,CD,1.146,16.0,1,0.0,0.5
39,0.0,AB,0.967,16.0,0,0.0,0.5
39,1.0,EF,0.955,16.0,2,1.0,0.5
39,1.0,EF,0.904,17.0,2,0.0,0.5
39,1.0,AB,1.222,17.0,0,0.0,0.5
39,0.0,CD,1.153,17.0,1,0.0,0.5
39,0.0,AB,1.157,18.0,0,0.0,0.5
39,1.0,EF,0.73,18.0,2,1.0,0.5
39,0.0,CD,1.023,18.0,1,0.0,0.5
39,0.0,AB,0.73,19.0,0,1.0,0.5
39,1.0,CD,0.864,19.0,1,1.0,0.5
39,0.0,EF,0.88,19.0,2,0.0,0.5
39,1.0,CD,1.033,20.0,1,1.0,0.5
39,1.0,EF,0.729,20.0,2,1.0,0.5
39,1.0,AB,0.84,20.0,0,1.0,0.5
39,1.0,EF,0.848,21.0,2,1.0,0.5
39,0.0,AB,1.105,21.0,0,0.0,0.5
39,0.0,CD,0.936,21.0,1,1.0,0.5
39,1.0,EF,0.781,22.0,2,1.0,0.5
39,1.0,CD,1.025,22.0,1,1.0,0.5
39,1.0,AB,0.883,22.0,0,1.0,0.5
39,0.0,EF,0.866,23.0,2,0.0,0.5
39,1.0,AB,1.234,23.0,0,1.0,0.5
39,0.0,CD,1.148,23.0,1,1.0,0.5
39,0.0,CD,1.288,24.0,1,1.0,0.5
39,1.0,EF,1.0,24.0,2,0.0,0.5
39,1.0,AB,1.242,24.0,0,1.0,0.5
39,1.0,EF,1.348,25.0,2,1.0,0.5
39,0.0,CD,1.129,25.0,1,1.0,0.5
39,0.0,AB,1.071,25.0,0,0.0,0.5
39,0.0,AB,1.247,26.0,0,0.0,0.5
39,1.0,CD,1.072,26.0,1,0.0,0.5
39,1.0,EF,0.881,26.0,2,0.0,0.5
39,1.0,CD,1.648,27.0,1,1.0,0.5
39,0.0,EF,1.465,27.0,2,1.0,0.5
39,1.0,AB,1.369,27.0,0,1.0,0.5
39,0.0,CD,1.382,28.0,1,1.0,0.5
39,1.0,AB,1.369,28.0,0,0.0,0.5
39,1.0,EF,1.014,28.0,2,0.0,0.5
39,1.0,EF,1.704,29.0,2,1.0,0.5
39,0.0,CD,1.599,29.0,1,1.0,0.5
39,1.0,AB,1.225,29.0,0,1.0,0.5
39,0.0,AB,1.124,30.0,0,0.0,0.5
39,1.0,EF,0.961,30.0,2,1.0,0.5
39,0.0,CD,1.222,30.0,1,0.0,0.5
39,0.0,CD,1.408,31.0,1,1.0,0.5
39,0.0,AB,1.171,31.0,0,0.0,0.5
39,1.0,EF,1.327,31.0,2,1.0,0.5
39,0.0,AB,0.893,32.0,0,1.0,0.5
39,1.0,CD,1.132,32.0,1,0.0,0.5
39,0.0,EF,1.442,32.0,2,0.0,0.5
39,1.0,EF,1.235,33.0,2,0.0,0.5
39,1.0,AB,1.413,33.0,0,1.0,0.5
39,0.0,CD,1.263,33.0,1,0.0,0.5
39,1.0,EF,1.704,34.0,2,0.0,0.5
39,1.0,CD,1.534,34.0,1,1.0,0.5
39,1.0,AB,1.948,34.0,0,1.0,0.5
39,1.0,CD,1.665,35.0,1,1.0,0.5
39,1.0,AB,1.649,35.0,0,1.0,0.5
39,1.0,EF,1.65,35.0,2,1.0,0.5
39,0.0,AB,1.075,36.0,0,0.0,0.5
39,1.0,CD,1.618,36.0,1,1.0,0.5
39,1.0,EF,0.957,36.0,2,1.0,0.5
39,0.0,AB,1.313,37.0,0,0.0,0.5
39,1.0,EF,1.344,37.0,2,0.0,0.5
39,0.0,CD,1.429,37.0,1,0.0,0.5
39,0.0,EF,1.576,38.0,2,1.0,0.5
39,0.0,AB,1.643,38.0,0,0.0,0.5
39,0.0,CD,1.493,38.0,1,1.0,0.5
39,1.0,EF,1.22,39.0,2,1.0,0.5
39,1.0,CD,1.167,39.0,1,1.0,0.5
39,1.0,AB,1.554,39.0,0,0.0,0.5
39,1.0,EF,1.488,40.0,2,0.0,0.5
39,1.0,CD,1.615,40.0,1,1.0,0.5
39,0.0,AB,1.114,40.0,0,1.0,0.5
39,1.0,AB,0.868,41.0,0,1.0,0.5
39,1.0,CD,1.051,41.0,1,1.0,0.5
39,1.0,EF,1.068,41.0,2,0.0,0.5
39,1.0,EF,1.276,42.0,2,1.0,0.5
39,0.0,CD,1.204,42.0,1,0.0,0.5
39,0.0,AB,1.094,42.0,0,0.0,0.5
39,0.0,EF,1.398,43.0,2,1.0,0.5
39,1.0,CD,1.649,43.0,1,1.0,0.5
39,1.0,AB,1.378,43.0,0,1.0,0.5
39,1.0,EF,1.421,44.0,2,0.0,0.5
39,0.0,CD,1.704,44.0,1,0.0,0.5
39,0.0,AB,1.23,44.0,0,0.0,0.5
39,0.0,EF,1.209,45.0,2,1.0,0.5
39,1.0,CD,1.451,45.0,1,0.0,0.5
39,0.0,AB,1.82,45.0,0,0.0,0.5
39,1.0,AB,1.414,46.0,0,1.0,0.5
39,1.0,EF,1.185,46.0,2,0.0,0.5
39,1.0,CD,1.444,46.0,1,0.0,0.5
39,1.0,AB,1.43,47.0,0,1.0,0.5
39,1.0,CD,1.575,47.0,1,1.0,0.5
39,1.0,EF,1.62,47.0,2,0.0,0.5
39,0.0,CD,1.854,48.0,1,0.0,0.5
39,1.0,AB,1.575,48.0,0,1.0,0.5
39,1.0,EF,1.355,48.0,2,0.0,0.5
39,1.0,CD,1.64,49.0,1,0.0,0.5
39,1.0,AB,1.497,49.0,0,1.0,0.5
39,0.0,EF,1.169,49.0,2,0.0,0.5
39,1.0,CD,1.204,50.0,1,1.0,0.5
39,1.0,EF,1.416,50.0,2,0.0,0.5
39,1.0,AB,1.625,50.0,0,0.0,0.5
39,0.0,EF,1.436,51.0,2,0.0,0.5
39,1.0,AB,1.565,51.0,0,1.0,0.5
39,1.0,CD,1.218,51.0,1,1.0,0.5
39,1.0,AB,1.363,52.0,0,1.0,0.5
39,1.0,CD,1.081,52.0,1,1.0,0.5
39,0.0,EF,1.48,52.0,2,0.0,0.5
39,1.0,CD,1.385,53.0,1,1.0,0.5
39,0.0,EF,1.34,53.0,2,0.0,0.5
39,0.0,AB,1.618,53.0,0,1.0,0.5
39,1.0,CD,1.587,54.0,1,0.0,0.5
39,1.0,AB,1.407,54.0,0,1.0,0.5
39,0.0,EF,1.201,54.0,2,0.0,0.5
39,1.0,AB,1.613,55.0,0,0.0,0.5
39,1.0,CD,1.695,55.0,1,1.0,0.5
39,0.0,EF,1.223,55.0,2,1.0,0.5
39,1.0,CD,1.28,56.0,1,1.0,0.5
39,1.0,AB,1.185,56.0,0,0.0,0.5
39,1.0,EF,1.98,56.0,2,0.0,0.5
39,1.0,AB,1.712,57.0,0,0.0,0.5
39,0.0,EF,1.599,57.0,2,1.0,0.5
39,0.0,CD,1.41,57.0,1,0.0,0.5
39,1.0,EF,1.428,58.0,2,1.0,0.5
39,0.0,AB,1.319,58.0,0,0.0,0.5
39,0.0,CD,1.468,58.0,1,1.0,0.5
39,1.0,AB,1.196,59.0,0,1.0,0.5
39,0.0,EF,1.272,59.0,2,0.0,0.5
39,0.0,CD,1.36,59.0,1,1.0,0.5
39,0.0,EF,1.437,60.0,2,0.0,0.5
39,0.0,AB,1.519,60.0,0,0.0,0.5
39,1.0,CD,1.868,60.0,1,1.0,0.5
52,0.0,EF,1.872,1.0,2,1.0,0.5
52,1.0,CD,1.28,1.0,1,0.0,0.5
52,0.0,AB,1.112,1.0,0,1.0,0.5
52,1.0,CD,1.207,2.0,1,0.0,0.5
52,0.0,EF,0.794,2.0,2,0.0,0.5
52,0.0,AB,0.861,2.0,0,0.0,0.5
52,0.0,AB,1.014,3.0,0,0.0,0.5
52,0.0,EF,0.632,3.0,2,0.0,0.5
52,0.0,CD,0.818,3.0,1,0.0,0.5
52,1.0,AB,2.107,4.0,0,0.0,0.5
52,1.0,CD,1.203,4.0,1,1.0,0.5
52,0.0,EF,0.957,4.0,2,1.0,0.5
52,0.0,EF,1.69,5.0,2,1.0,0.5
52,0.0,AB,1.769,5.0,0,1.0,0.5
52,1.0,CD,1.101,5.0,1,1.0,0.5
52,0.0,EF,0.836,6.0,2,1.0,0.5
52,0.0,AB,1.005,6.0,0,0.0,0.5
52,1.0,CD,0.751,6.0,1,0.0,0.5
52,0.0,AB,1.565,7.0,0,1.0,0.5
52,1.0,CD,0.866,7.0,1,0.0,0.5
52,0.0,EF,1.161,7.0,2,1.0,0.5
52,0.0,AB,1.046,8.0,0,0.0,0.5
52,0.0,EF,0.951,8.0,2,0.0,0.5
52,1.0,CD,0.86,8.0,1,0.0,0.5
